0151 0
0118 1
0158 2
0090 3
0148 4
0146 5
0142 6
0045 7
0075 8
0043 9
0010 10
0103 11
0101 12
0004 13
0003 14
0102 1
0040 9
0053 0
0085 5
0181 13
0037 7
0119 11
0140 8
0114 14
0086 3
0180 15
0039 6
0087 16
0076 2
0163 10
0011 17
0177 5
0065 4
0014 8
0149 0
0074 16
0106 15
0150 17
0099 18
0123 13
0066 3
0008 3
0141 12
0005 13
0054 6
0013 15
0139 16
0077 2
0116 1
0178 18
0038 7
0100 19
0033 7
0129 2
0056 12
0020 5
0067 19
0128 18
0143 8
0172 6
0155 4
0069 1
0012 0
0018 16
0027 2
0063 10
0156 4
0082 12
0002 15
0034 3
0144 9
0115 11
0104 5
0001 19
0078 18
0175 15
0122 5
0135 2
0113 10
0095 0
0169 12
0134 13
0105 10
0083 20
0062 6
0125 6
0161 19
0016 4
0176 10
0109 14
0092 18
0064 8
0084 16
0051 5
0017 20
0171 14
0035 7
0137 1
0162 20
0044 15
0068 4
0157 16
0147 17
0138 13
0117 0
0168 15
0136 1
0179 20
0165 3
0112 8
0032 1
0050 16
0073 2
0019 8
0145 21
0048 6
0061 2
0088 14
0009 10
0047 6
0089 20
0164 21
0022 21
0052 17
0042 7
0057 11
0126 2
0170 13
0124 11
0093 11
0127 0
0094 0
0024 11
0058 5
0153 8
0079 12
0107 11
0007 2
0120 0
0071 3
0070 0
0173 4
0049 5
0159 6
0030 7
0015 9
0131 1
0072 3
0174 4
0154 8
0031 7
0152 3
0006 10
0108 6
0130 15
0025 2
0132 1
0091 13
0110 14
0060 16
0080 12
0160 17
0166 18
0036 7
0121 9
0167 2
0133 1
0059 3
0029 7
0081 5
0111 11
0098 3
0021 6
0041 3
0055 4
0023 4
0028 7
0096 10
0097 0
0046 2
0026 0
