0095 0
0029 1
0111 2
0075 3
0137 4
0104 5
0007 6
0134 7
0132 8
0002 9
0130 10
0070 11
0110 2
0049 1
0074 3
0103 5
0006 6
0069 11
0001 9
0096 0
0068 11
0100 0
0109 2
0008 6
0076 3
0127 0
0092 1
0027 2
0024 3
0045 4
0108 5
0139 6
0136 7
0072 8
0102 9
0133 10
0065 11
0004 12
0107 5
0101 9
0099 9
0098 9
0063 0
0125 1
0043 3
0090 4
0022 11
0087 0
0060 1
0122 3
0040 4
0019 11
0039 0
0086 1
0059 3
0121 4
0018 11
0047 0
0094 1
0067 3
0026 4
0129 11
0046 0
0093 1
0066 3
0025 4
0128 11
0073 3
0061 0
0020 1
0123 3
0088 4
0041 11
0023 0
0126 1
0044 3
0091 4
0064 11
0062 0
0021 1
0124 2
0089 3
0042 4
0119 0
0084 1
0057 2
0016 3
0106 4
0138 5
0071 6
0135 7
0037 8
0097 9
0003 10
0105 4
0118 0
0036 1
0083 2
0056 3
0015 8
0055 0
0117 1
0035 2
0082 3
0014 8
0054 0
0116 1
0034 2
0081 3
0013 8
0053 0
0115 1
0033 2
0080 3
0012 8
0079 0
0052 1
0114 2
0032 3
0011 8
0031 0
0078 1
0051 2
0113 3
0010 8
0030 0
0077 1
0050 2
0112 3
0009 8
0005 1
0048 6
0085 0
0058 1
0017 2
0120 3
0038 4
0028 0
0131 4
