0013 0
0011 1
0045 2
0008 3
0136 4
0135 5
0132 6
0067 7
0130 8
0017 8
0012 0
0107 8
0010 0
0066 3
0009 2
0015 0
0103 0
0019 1
0100 0
0104 0
0134 2
0068 3
0137 4
0101 0
0108 0
0020 2
0018 4
0016 0
0046 1
0110 6
0021 3
0048 2
0014 0
0049 3
0050 5
0047 6
0111 8
0109 0
0102 0
0113 2
0139 4
0170 3
0112 5
0105 0
0148 2
0146 3
0145 4
0131 1
0086 5
0126 0
0064 9
0151 6
0140 1
0183 0
0167 1
0143 7
0162 4
0036 3
0123 1
0090 2
0077 1
0092 3
0096 4
0180 0
0091 5
0094 6
0095 0
0093 5
0098 7
0088 1
0087 8
0099 9
0097 4
0160 1
0115 2
0129 6
0154 7
0157 2
0161 0
0152 5
0118 5
0122 4
0159 3
0153 0
0168 2
0065 3
0158 8
0171 1
0169 3
0125 0
0089 0
0078 2
0073 0
0070 3
0081 5
0079 3
0080 4
0069 6
0120 2
0121 6
0053 1
0106 5
0061 4
0062 1
0060 2
0059 7
0055 6
0072 4
0071 7
0056 0
0164 1
0124 3
0082 2
0057 6
0181 1
0033 1
0040 2
0178 5
0174 0
0042 3
0006 1
0165 2
0163 3
0003 0
0024 0
0031 2
0007 0
0005 3
0004 4
0037 0
0147 2
0083 4
0058 5
0117 0
0116 1
0114 3
0038 5
0027 4
0023 4
0026 2
0028 5
0022 1
0084 5
0076 6
0075 1
0074 1
0063 2
0138 4
0052 0
0051 3
0119 5
0184 3
0054 2
0127 2
0179 3
0039 4
0166 1
0035 4
0034 5
0150 4
0175 0
0173 1
0177 2
0176 3
0172 4
0149 5
0043 0
0030 2
0029 0
0025 0
0182 0
0085 0
0144 2
0142 3
0141 0
0044 2
0041 1
0133 0
0128 4
0002 2
0001 4
0032 0
0156 2
0155 1
