0095 0
0094 1
0188 2
0154 3
0120 4
0215 5
0246 6
0053 7
0115 8
0050 9
0081 10
0174 11
0028 12
0139 13
0234 14
0072 15
0192 16
0256 17
0011 18
0214 5
0153 7
0245 6
0096 0
0193 16
0080 2
0173 4
0001 12
0175 8
0220 9
0187 19
0201 11
0121 4
0027 1
0216 5
0103 2
0110 3
0109 8
0013 1
0012 10
0044 7
0030 16
0184 11
0038 18
0129 12
0099 1
0140 0
0156 13
0167 4
0101 6
0260 11
0014 14
0123 15
0247 7
0204 14
0203 1
0168 12
0155 3
0068 15
0157 16
0189 13
0219 17
0210 0
0196 18
0248 14
0051 15
0111 12
0083 10
0082 6
0025 6
0015 4
0127 0
0218 4
0108 20
0092 14
0084 5
0144 14
0019 3
0029 1
0116 2
0176 12
0073 13
0180 4
0233 19
0098 10
0046 5
0002 9
0130 11
0074 3
0093 2
0255 0
0151 15
0163 0
0113 4
0191 18
0047 10
0159 7
0190 6
0253 16
0106 19
0107 11
0105 18
0226 7
0230 2
0251 11
0100 12
0194 2
0160 21
0221 17
0147 16
0143 19
0133 0
0132 10
0205 12
0158 1
0224 14
0250 8
0114 0
0045 11
0071 13
0124 7
0217 20
0227 9
0258 17
0126 13
0249 1
0022 6
0161 4
0150 5
0141 17
0006 3
0102 0
0164 10
0212 6
0042 9
0170 9
0165 3
0069 16
0162 11
0003 18
0117 8
0206 11
0171 17
0104 5
0231 8
0222 15
0086 13
0182 10
0049 15
0142 6
0169 18
0122 4
0052 2
0211 15
0043 6
0063 0
0257 3
0252 6
0055 10
0041 9
0088 1
0004 0
0097 17
0065 6
0075 2
0202 7
0070 8
0087 9
0229 0
0207 8
0208 3
0007 6
0209 1
0079 4
0254 4
0076 1
0078 7
0183 3
0195 9
0066 2
0223 5
0199 14
0128 1
0054 4
0005 7
0031 13
0085 8
0008 10
0089 5
0213 3
0032 8
0033 5
0235 1
0018 2
0228 1
0023 1
0149 7
0057 1
0198 1
0035 3
0059 5
0039 1
0112 11
0225 3
0016 5
0125 3
0172 0
0064 2
0040 6
0232 0
0145 2
0036 6
0148 1
0237 0
0010 5
0009 9
0135 1
0166 0
0037 10
0118 6
0077 3
0236 9
0034 0
0131 3
0056 7
0239 2
0058 9
0146 3
0017 1
0177 1
0238 5
0134 3
0090 3
0197 5
0261 0
0091 2
0185 0
0200 1
0021 0
0020 0
0259 1
0152 1
0244 0
0240 2
0119 3
0243 1
0048 0
0136 0
0138 2
0242 3
0137 3
0241 0
0026 0
0181 0
0179 4
0178 3
0067 1
0060 0
0024 1
0061 1
0062 0
